"place_id","text","rating"
"645eb0bbad4d97068d6c430a4d48be2b","nước pha lẩu hơi nhạt so với các chi nhánh mình từng ăn đồ ăn được refill đầy đủ nhân viên hỗ trợ nhiệt tình khi có vấn đề không gian thoải mái mát mẻ",5
"645eb0bbad4d97068d6c430a4d48be2b","ngon nv phục vụ nhiệt tình",5
"645eb0bbad4d97068d6c430a4d48be2b","nhân viên rất dễ thương luôn aaaa nhất là anh nhân viên đồ ăn fill nhanh thịt fill cho siêu nhiều ăn rất thoải mâiiiiiii 1000000đ ko hề seeding",5
"645eb0bbad4d97068d6c430a4d48be2b","quán rất nóng thịt heo không có vào lúc 18h49 và đợi cả tiếng cũng không có đồ ăn thả lẩu quầy line cũng ít đồ hơn các chi nhánh khác nghêu thì cát và chết khá nhiều không có chân gà chả cá trên quầy thì rất mặn hy vọng quán sẽ cải thiện chứ thế này thì quá thất vọng",1
"645eb0bbad4d97068d6c430a4d48be2b","hôm mình đi là 19 thiếu trà sữa còn lại thì đầy đủ hết
mấy nv nữ dễ thương nhanh nhẹn còn bạn nv nam mình hỏi vs nói 2 lần ko thấy phản ứng lại  ",5
"645eb0bbad4d97068d6c430a4d48be2b","đồ ăn ngon dịch vụ tốt",5
"645eb0bbad4d97068d6c430a4d48be2b","trải nghiệm mới lẫu tự chọn ngon lạ nha",5
"645eb0bbad4d97068d6c430a4d48be2b","gia đình mình cũng hay ăn ở đây buffet giá ổn đồ ăn ok",5
"645eb0bbad4d97068d6c430a4d48be2b","đồ ăn ngon lắm nhân viên refill rất là nhanh",5
"645eb0bbad4d97068d6c430a4d48be2b","mình đã ghé ở đây rất nhiều lần đồ ăn ngon các bạn nhân viên rất dễ thương nhanh nhẹn hỗ trợ nhiệt tình",5
"645eb0bbad4d97068d6c430a4d48be2b","nhân viên phục vụ rất dễ thương
dookki ở đây hơi vắng quầy line luôn đầy đủ lượng đồ ăn phù hợp với khách hàng ",5
"6c57ff9df2a76264b13137a921d87f8b","nước hợp khẩu vị không gian thoải mái mát mẻ box sạch sẽ nhân viên nhiệt tình mình đã đi nhiều lần thấy các bạn nv đều hỗ trợ rất dth chứ k đến mức thái độ như các đánh giá trước đó nói chung là nơi hợp lí để nghỉ ngơi và chạy deadline nè  ",5
"6c57ff9df2a76264b13137a921d87f8b","sạch sẽ box thơm nhạc jazz chill lắm đồ ún ngon nha đồ ăn chx thử chx bt",5
"6c57ff9df2a76264b13137a921d87f8b","rộng rãi thoáng mát và yên tĩnh phù hợp học bài",5
"6c57ff9df2a76264b13137a921d87f8b","dịch vụ ở đây rất tốt thoải mái và tiện nghi đầy đủ ạ recommend mọi người đến trải nghiệm nha",5
"6c57ff9df2a76264b13137a921d87f8b","không gian đẹp quán chill box sử dụng ổn sạch sẽ nước ngon và chất lượng tốt",5
"6c57ff9df2a76264b13137a921d87f8b","thái độ nhân viên quá kém nước uống tạm ổn bánh ngon không gian decor xinh tất cả đều okie chỉ có nhân viên là không ổn rất thái độ này nọ",2
"6c57ff9df2a76264b13137a921d87f8b","quán yên tĩnh nhân viên thân thiện lịch sự sẽ quay lại lần sau",5
"6c57ff9df2a76264b13137a921d87f8b","địa điểm tuyệt vời để thư giãn cùng bạn bè và người yêu giá cả hợp lí đồ ăn thức uống ngon miệng",5
"6c57ff9df2a76264b13137a921d87f8b","quán thơm nhân viên nhiệt tình dễ thương đồ uống ngon rcm cho mng nếu muốn một nơi yên tĩnh nha ",5
"6c57ff9df2a76264b13137a921d87f8b","quán thì phục vụ oke mình không thấy vấn đề gì hết ngoại trừ bác bảo vệ tỏ thái độ khó chịu và to tiếng khi mình dắt xe ra lý do xe kẹt trong hóc nên lấy xe ra khó bác bảo vệ không giúp còn to tiếng",4
"6c57ff9df2a76264b13137a921d87f8b","quán thích hợp cho cafe thư giản hoặc đơn giản cho ai tìm chổ nghỉ ngơi hay học bài nhân viên rất lịch sự",5
"6c57ff9df2a76264b13137a921d87f8b","quán sở hữu không gian khá độc đáo và hiện đại với thiết kế sleep box tạo ra sự riêng tư tuyệt đối cho khách hàng các sleep box được trang bị đầy đủ với giường đèn đọc ổ cắm điện và cả wifi miễn phí nếu bạn cần một không gian yên ",5
"6c57ff9df2a76264b13137a921d87f8b","quán sạch sẽ yên tĩnh nhân viên nhiệt tình dễ thương  ",5
"6c57ff9df2a76264b13137a921d87f8b","quán sạch sẽ đồ uống ngon hơn mong đợi đặc biệt các bạn nhân viên rất nhiệt tình và lễ phép mức giá khá ổn",5
"6c57ff9df2a76264b13137a921d87f8b","quán rộng rãi sạch sẽ và mấy bạn nhân viên siêu dễ thương",5
"6c57ff9df2a76264b13137a921d87f8b","decor xinh lắm nhân viên thân thiện nói chuyện nhẹ nhàng
nước uống thì đúng ý mình
cacao nóng thơm béo đăng đắng nhẹ hợp vị ",5
"6c57ff9df2a76264b13137a921d87f8b","quán này thích hợp gặp bạn bè lâu năm tại vì không khí ngại ngùng của quán lạ lắm giống như bạn 10 năm rồi mới gặp không biết nói chuyện gì ngoài ôn kỉ niệm",4
"6c57ff9df2a76264b13137a921d87f8b","quán nằm gần gà rán lotteria đối diện nhà văn hoá thiếu nhi có tầng hầm giữ xe quán phòng máy lạnh tầng 1 các tầng trên là giường tầng theo tiếng có rất nhiều cặp đôi thuê giường mình đi 1 mình nên ngồi tầng trệt món bánh mì bơ tỏi rất giòn thơm ngon matcha latte cũng ổn 910",5
"6c57ff9df2a76264b13137a921d87f8b","đã đi rất nhiều lần nhưng hôm nay mới có thời gian để đánh giá gg map điều cảm nhận đầu tiên đó là nhân viên hỗ trợ và tận tâm với mình lắm mình muốn đổi box vì lí do đau chân ko leo cầu thang đc nhân viên sẵn sàng hỗ trợ rất dễ chịu dễ ",5
"6c57ff9df2a76264b13137a921d87f8b","đồ uống ngon thoải mái nhân viên nhiệt tình",5
"6c57ff9df2a76264b13137a921d87f8b","ép táo ngon thanh mát box rộng rãi
các bạn phục vụ nhiệt tình",5
"6c57ff9df2a76264b13137a921d87f8b","hơi nóng nhưng có quạt riêng từng box nha nc bth nhưng mình thik croissant ở đây giòn và cảm nhận được cái texture nhìu lớp",5
"6c57ff9df2a76264b13137a921d87f8b","quán đẹp nvien dễ thương nhiệt tình nước cũng ngon nữa mình với bạn mình quay lại cucng nhiều lần r á nói chung là ưng ",5
"6c57ff9df2a76264b13137a921d87f8b","quán đẹp nhân viên thân thiện nước ngon và yên tĩnh thích hợp để học tập cũng như làm việc",5
"6c57ff9df2a76264b13137a921d87f8b","không gian đẹp yên tĩnh để ngồi lâu uống cà phê và trà sữa ngon",5
"6c57ff9df2a76264b13137a921d87f8b","quán còn mới sạch sẽ và ngăn nắp nước vừa vị giá chỉ 130k cho 2 ly nước  4 tiếng điều mình ko thích lắm khi mới bước vào box có mùi hơi nồng",5
"6c57ff9df2a76264b13137a921d87f8b","quán có ngoại thất xinh còn nội thất bên trong nhìn rất là chill xinh ấm áp nước bên này cũng ngon nữa rcm món trà cam đào dâu nhoaaa mình dùng combo 1 in bed ấn tượng đầu tiên là lối đi lên rất sạch sẽ phòng ốc cũng sạch và xinh ",5
"6c57ff9df2a76264b13137a921d87f8b","quán có không gian ấm cúng thiết kế tối giản nhưng tinh tế đồ uống chất lượng cà phê thơm và cân bằng vị nhân viên phục vụ nhanh nhẹn thân thiện rất thích hợp để làm việc hoặc đọc sách",5
"6c57ff9df2a76264b13137a921d87f8b","quán có 2 khu phần lớn là dùng gỗ kết hợp với tường trắng vàng tạo cảm giác ấm cúng vào là thấy thư giãn liền
tầng trệt là chỗ ngồi bàn ghế rộng rãi thoải mái decor gỗ và màu tường ấm ",5
"6c57ff9df2a76264b13137a921d87f8b","không gian mát mẻ phù hợp với những bạn cần không gian học tập riêng tư đồ uống ngon bánh cũng ngon nữa",5
"6c57ff9df2a76264b13137a921d87f8b","quán cf khá tốt nhé mình quay lại đây lần t3 rồi vì muốn tìm kiếm 1 nơi nghỉ ngơi sau giờ học để tiếp tục học buổi chiều ssowz phải đi đi về về nè nước ở đây khá ngon tầm 810 ha mỗi box có không gian khá riêng tư á tầm 910 nè",5
"6c57ff9df2a76264b13137a921d87f8b","không gian ổn nước bình thường sử dụng matcha đài giá nước 4555",4
"6c57ff9df2a76264b13137a921d87f8b","không gian quán thoải mái nước ngon nhân viên dth",5
"6c57ff9df2a76264b13137a921d87f8b","trãi nghiệm đúng nghĩa đánh một giấc
 không gian sạch sẽ thoáng mát tương đối yên tĩnh với giường nệm êm ái đầy đủ tiện nghi từ wifi quạt ổ cắm điện bàn trong từng sleepbox ",5
"6c57ff9df2a76264b13137a921d87f8b","không gian tương đối sạch decor dễ thương box mình đi có kiến gương bụi quạt bụi box có màn che nên rất riêng tư máy lạnh phà phà nên không sợ nóng có để bình trà với khăn giấy ở ngoài để khách tự lấy nhà vệ sinh sạch ",5
"6c57ff9df2a76264b13137a921d87f8b","không gian và thiết kế của quán khá giống với chidori nhưng giá cả phải chăng hơn ",5
"6c57ff9df2a76264b13137a921d87f8b","trải nghiệm nhiều lần từ lúc quán khai trương tới hiện tại vẫn rất hài lòng như lúc đầu đối với cá nhân mình thấy rất hợp với đồ ăn và nước uống của quán sinh tố bơ và các món trà trái cây rất hợp gu mình không gian trên box thoải mái ",5
"6c57ff9df2a76264b13137a921d87f8b","nước uống và bánh rất ngon đáng để thử ạ",5
"6c57ff9df2a76264b13137a921d87f8b","nước tạm ok
dịch vụ chưa rõ
12h trưa 3110 tầng 2 có nhiều box ồn nhưng k thấy nhân viên xử lý",1
"6c57ff9df2a76264b13137a921d87f8b","nước ngon nè dịch vụ oke nha nvien cute tận tâm concept quán đẹp lắm vào checkin hay nghỉ ngơi đều akelo quán hay mở nhạc nhẹ nhàng chill phết bị cái lúc cao điểm thì hơi khó để xe nma có chú bảo vệ dắt giùm nữa",5
"6c57ff9df2a76264b13137a921d87f8b","các bạn nhân viên nhiệt tình hướng dẫn
quán decor khá là xinh xắn
không gian yên tĩnh mát mẻ
sẽ quay lại vào lần sau",5
"6c57ff9df2a76264b13137a921d87f8b","sạch sẽ nhân viên thân thiện
không gian thoải mái",5
"6c57ff9df2a76264b13137a921d87f8b","nói tht thì ở đây điều oce nhân viên dthw thứ khiến cho mình khó chịu đánh 1 sao vì
ở đây có chú bảo vệ làm việc kh giúp đỡ khách hàng dắt xe khi hỏi con cũng làm ",1
"6c57ff9df2a76264b13137a921d87f8b","lần đầu đi thử và thấy rất bất ngờ luôn hồi trước chỉ đi chidori lần này đi ở đây mà thấy giá rẻ hơn nhiều dịch vụ vẫn tốt và chuyên nghiệp mn nên đi thử nha",5
"6c57ff9df2a76264b13137a921d87f8b","lần đầu tiên sử dụng dịch vụ của quán khá hài lòng
nhân viên phục vụ chu đáo box sạch sẽ nước cũng ổn",5
"6c57ff9df2a76264b13137a921d87f8b","lần đầu tới đánh một giấc tui đã bị lừa trưa nay mình có oder 1ly matcha latte nma mình để về mới lấy lúc oder mình hỏi rõ nhân viên là quán dùng matcha gì bạn í bảo matcha nhật rõ to xong mình hỏi thêm loại nào thế ạ bạn bảo k ",1
"6c57ff9df2a76264b13137a921d87f8b","luôn ủng hộ quán từ những ngày khai trương đến hôm nay xin tạm biệt
mình ủng hộ quán từ hồi like page  2 tiếng đi chắc cỡ chục lần có lần box đông mình vẫn đợi 20p để sử dụng dịch vụ nhưng sau 2 tháng gần đây thì gặp cảm ",1
"6c57ff9df2a76264b13137a921d87f8b","nhân viên thái độ nv tính lộn bill cho khách nhưng lên xin thêm tiền bù rất thái độ trả box nv trả lời bằng giọng thái độ zô quán nv nói chuyện um sùm",1
"6c57ff9df2a76264b13137a921d87f8b","nhân viên thái độ kinh khủng

mình thấy có quá nhiều đánh giá thái độ nhân viên nhưng vẫn chọn trải nghiệm vì ",1
"6c57ff9df2a76264b13137a921d87f8b","nhân viên nhiệt tình không gian dễ chịu và mát mẻ ạ sẽ ủng hộ nhiều lần sau",5
"6c57ff9df2a76264b13137a921d87f8b","nhân viên phục vụ rất thiếu thiện chí lúc mình order thì mặt lúc nào cũng khó chịu nói chuyện cộc lốc không hề hướng dẫn cụ thể nên mình hiểu lầm khi gọi món thay vì giải thích nhẹ nhàng bạn nhân viên lại tỏ thái độ khó chịu với khách ",1
"6c57ff9df2a76264b13137a921d87f8b","mình đi hôm có ưu đãi like fanpage đc tặng thêm 2h dùng bed nằm tận 6 tiếng quá đã lunnước ngon mấy chị nhân viên dth giá thì quá là mềm so với các dịch vụ cf bed mình từng đi  ",5
"6c57ff9df2a76264b13137a921d87f8b","bánh ngon chocomint ngon không gian quán sạch sẽ mát",5
"6c57ff9df2a76264b13137a921d87f8b","nhân viên nhiệt tình thái độ phục vụ tốt ko gian thoáng mát sạch sẽ trv nước mình thử món nào cũng ngon sẽ đến quán nhiều lần",5
"6c57ff9df2a76264b13137a921d87f8b","nhân viên nhiệt tình nước ngon sạch sẽ đáng để ghé thử",5
"6c57ff9df2a76264b13137a921d87f8b","mình thấy không gian sạch sẽ mát với thơm lắm ạ dô là chỉ mún nằm ngủ thoi
1 nơi tránh nóng cho hssv
mình đi buổi trưa nên yên tĩnh lắm nè nước uống ngon trang trí đẹp ạ ",5
"6c57ff9df2a76264b13137a921d87f8b","nhân viên dễ thương tận tâm quán xinh không gian ấm áp rcm mn nên ghé ủng hộ quán nhé ạ",5
"6c57ff9df2a76264b13137a921d87f8b","nhân viên dễ huôngnhiệt tình",5
"6c57ff9df2a76264b13137a921d87f8b","đi nhiều lần r nhma lần nào cũng oki nha v nhân viên cũng dth quá tr làm lộn món cho mình xong cũng chủ động đổi món lại nữa",5
"6c57ff9df2a76264b13137a921d87f8b","sleepbox rộng rãi sạch sẽ mềm mùi thơm lắm ạ
nước uống ngon nha
hơi ồn ào mạnh ai là người đó nói mình thấy hơi ồn và khi các bạn dọn đâu đó ",5
"6ea154afb9406af7fe9d8b417143afa4","một di tích lịch sử trong chiến tranh việt nam nơi tố cáo tội ác của mĩ nguỵ nơi đây rất đáng tham quan và tìm hiểu qua đó biết ơn thế hệ cha ông đã gầy dựng nền độc lập ",5
"6ea154afb9406af7fe9d8b417143afa4","hoà bình ngày hôm nay được đổi bằng xương máu của không biết bao nhiêu thế hệ cha ông đi trước
bước vào đây luôn đem đến cho mình một cảm giác khó tả rùng rợn với tội ác của ",5
"6ea154afb9406af7fe9d8b417143afa4","nhà tù phú lợi bình dương có diện tích khoảng 77082m2 và được nhà nước xếp hạng di tích lịch sử quốc gia vào ngày 10071980
nhà tù nay được xem là một trong những nhà tù lớn nhất thời mỹ  diệm ở khu vực ",5
"6ea154afb9406af7fe9d8b417143afa4","hoang sơ nhưng thú vị  khuya đến sẽ rất hợp  thích để cắm trại và tìm cảm giác mạnh  
thoáng mát và rất rộng nhưng nhiều muỗi",5
"6ea154afb9406af7fe9d8b417143afa4","nhà tù nằm gần trung tâm thành phố thủ dầu một bình dương 3km đường đi đến dễ dàng không hạn chế xe khách các loại đường vào cấm xe tải nhưng vẫn cho xe khách 45 chỗ vào được tới nơi di tích nhà tù phú lợi nằm trong khuôn viên cây ",4
"6ea154afb9406af7fe9d8b417143afa4","trong một ngày  mồng một tháng mười hai
nào ai ngờ không có nửa ngày mai
chúng tôi chết trong đêm dài tàn khốc ",5
"6ea154afb9406af7fe9d8b417143afa4","nằm ở thành phố thủ dầu một bình dương cách cao tốc mỹ phước tân vạn 700m tức 3  đến 4 phút đi xe máy cách trường đại học thủ dầu một 300m bên trong có rạp chiếu phim chứa được 150 người có khu trưng bày rộng chứa các mô hình và các di ",5
"6ea154afb9406af7fe9d8b417143afa4","là một trong 6 nhà tù khét tiếng nhất thời chiến lúc bấy giờ",5
"6ea154afb9406af7fe9d8b417143afa4","làm sao để liên hệ với ban quản lý khu di tích đưực ạ em gọi sdt cho trên mạng mà không ai nghe ạ",5
"6ea154afb9406af7fe9d8b417143afa4","mặc dù vẫn có người dọn nhưng mà trong nhà giam vẫn có dơi bay và chất thải của chúng đi vào chú ý có những tổ ong trong lô cốt và đài quan sát nhé",4
"6ea154afb9406af7fe9d8b417143afa4","bác bảo vệ vui tính  nay đi một mình mà còn trời mưa nữa  cả khu không có ai khá lãng mạn cho đến khi một mình vào nhà tu  đậu xanh sợ vlin",5
"6ea154afb9406af7fe9d8b417143afa4","quang cảnh nơi đây thoáng đãng và yên tĩnh nét đẹp hoang dã của lịch sử rất đáng để tham quan",5
"6ea154afb9406af7fe9d8b417143afa4","hơi rùng rợn nhưng là lịch sử hào hùng",5
"6ea154afb9406af7fe9d8b417143afa4","rộng thoáng mát nơi cắm trại dành cho mọi tầng lớp ttn ",5
"6ea154afb9406af7fe9d8b417143afa4","mình học và đã bt nhiều thứ ở đây nhưng gần và bận việc nên chx ik đc",5
"6ea154afb9406af7fe9d8b417143afa4","địa điểm rất thú vị cho những ai yêu thích khám phá lịch sử tìm hiểu thêm sự khổ cực của những người tù ở cái nơi gọi là địa ngục trần gian hiện tại nơi đây còn lưu giữ khá nhiều hiện vật mà khi xửa thực dân đã dùng để đàn áp ý chí của ",5
"6ea154afb9406af7fe9d8b417143afa4","bối cảnh quay phim xưa rất ok",5
"6ea154afb9406af7fe9d8b417143afa4","những người đó bị giam giữ tại nhà tù phú lợi",4
"6ea154afb9406af7fe9d8b417143afa4","không gian yên tĩnh không tốn tiền vé cô chú bảo vệ cũng rất vui vẻ thân thiện",5
"6ea154afb9406af7fe9d8b417143afa4","tui tới hôm cuối tuần đáng lẽ nhà tù đã đóng cửa không để khách vô tham quan do đó chỉ có tụi tui tự do khám phá mọi ngóc ngách mà không bị cản trở bởi các khách đoàn khác mọi người có thể xin bác bảo vệ cho vô lúc cuối tuần bằng cái mỏ ",4
"6ea154afb9406af7fe9d8b417143afa4","di tích lịch sử hào hùng của nhân dân bình dương",5
"6ea154afb9406af7fe9d8b417143afa4","khám phá nhà tù phú lợi một trong những nhà tù lớn nhất của mỹ tại bình dương mang đến cho các bạn trẻ nhiều kiến thức về truyền thống cách mạng khi đến du lịch bình dương ngoài các điểm đến vui chơi hấp dẫn nhiều bạn trẻ thường lựa ",5
"6ea154afb9406af7fe9d8b417143afa4","mình đi vào ngày cuối tuần nên khá vắng mọi người có thể tự do đi tìm hiểu giá vé vào cổng là miễn phí chỉ cần nói chú bảo vệ là được nha",5
"6ea154afb9406af7fe9d8b417143afa4","lắp tủ ats chuyển nguồn điện tự động  điện lưới và điện máy phát  tại khu di tích nhà tù phú lợi",5
"6ea154afb9406af7fe9d8b417143afa4","địa điểm tham quan và thực hiện các hoạt động tập thể lý tưởng mở cửa thường xuyên giờ hành chánh các ngày trong tuần  đi theo đoàn và đặt lịch trước để được phục vụ ngày cuối tuần",5
"6ea154afb9406af7fe9d8b417143afa4","mình có chuyến đj tham quan nhà tù được cô hướng dẫn rất tận tình tham gia trò chơi và nhận phần thưởng thú vị",5
"6ea154afb9406af7fe9d8b417143afa4","thông tin không chính xác báo mở cửa cả ngày nhưng đến thì đóng cửa",1
"6ea154afb9406af7fe9d8b417143afa4","lịch su văn hoá cu đất nước vn",5
"6ea154afb9406af7fe9d8b417143afa4","một không gian xanh sạch và yên tĩnh giữa lòng thành phố",5
"6ea154afb9406af7fe9d8b417143afa4","ko cần bàn bởi tôi là một người yêu lịch sử việt nam",5
"6ea154afb9406af7fe9d8b417143afa4","di tích lịch sử quốc gia vô xem thấy các bác các chú mình ngày xưa chịu bao đau đớn xúc động lắm luôn  ",5
"6ea154afb9406af7fe9d8b417143afa4","khuôn viên rộng nhiều cây xanh là nơi tìm hiểu về lịch sử không tốn kém gì nên đi cho biết
có chỗ đậu xe",5
"6ea154afb9406af7fe9d8b417143afa4"," hôm nay tôi có dịp tham gia câu lạc bộ nên vào đây tham gia trò chơi tiện thể tham quan chỗ này nhìn tổng quan di tích nhà tù phú lợi cho tôi tưởng nhớ về những người đã chịu khổ cực dưới bàn tay  tàn bạo quân mỹ ngụy ",5
"6ea154afb9406af7fe9d8b417143afa4","ghé thăm nơi cha ông từng ",4
"6ea154afb9406af7fe9d8b417143afa4","đa số những khu di tích lịch sử chỉ có tổ chức tour du lịch hay bên cơ quan nhà nước làm lễ gì đó thì mới có người điều đáng buồn là ở đây không được chăm chú cho lắm những buổi lễ hay tổ chức hoạt động ở đây mang tính hình thức báo cáo ",5
"6ea154afb9406af7fe9d8b417143afa4"," di tích là điểm tham quan miễn phí mở cửa từ t2t6 trong giờ hành chính t7vacn mở khi có yêu cầu hoặc đoàn thể thông báo trước cổng thì mở thường xuyên các bạn lưu ý giờ mở cửa và mở cổng ",4
"6ea154afb9406af7fe9d8b417143afa4","nhà tù phú lợi thời xưa như địa ngục trần gian tại đông nam bộ do nhà nước việt nam cộng hòa lập lên để giam giữ những tù nhân chính trị việt cộng nơi đây chúng đã dùng những việc tra tấn man rợ nhất đặc biệt có lần chúng còn bắt tù nhân ",4
"6ea154afb9406af7fe9d8b417143afa4","giới trẻ nên đến đây để hiểu thêm về thờ cách mạng rực rỡ của ông cha ta",5
"6ea154afb9406af7fe9d8b417143afa4","nhà tù phú lợi nay là một di tích lịch sử cách mạng của tỉnh bình dương di tích này nằm cách trung tâm thành phố thủ dầu một 3 km nơi đây là một nhà tù do đệ nhất cộng hòa việt nam xây dựng vào năm 1957 để giam cầm những người được cho là cộng sản",5
"6ea154afb9406af7fe9d8b417143afa4","nơi trang nghiêm hùng vĩ ngày thương vang yên tĩnh không gian rông nhiều cây xanh",4
"6ea154afb9406af7fe9d8b417143afa4","ở đây thì đa số là lưu trữ kỉ niệm về một thời các lính mỹ giam cầm việt nam mình và bốc lột sức lao động của mình và tỉnh bình dương cũng là một trong những tỉnh mà chịu nhieuf ct nhất",5
"6ea154afb9406af7fe9d8b417143afa4","sân rộng rãi thích hợp cắm trại có bãi giữ xe nhân viên thân thiện",5
"6ea154afb9406af7fe9d8b417143afa4","nhà tù phú lợinay là một di tích lịch sử cách mạng của tỉnhbình dương di tích này nằm cách trung tâm thành phốthủ dầu một3km nơi đây là một nhà tù dođệ nhất cộng hòa việt namxây dựng vào năm1957để giam cầm những người được cho ",3
"6ea154afb9406af7fe9d8b417143afa4","nhà tù phú lợi là một di tích lịch sử quan trọng ghi dấu những năm tháng đau thương nhưng kiên cường của dân tộc việt nam nằm tại bình dương nơi đây từng là trại giam do chính quyền mỹ  ngụy thiết lập để đàn áp tra tấn những chiến sĩ ",5
"6ea154afb9406af7fe9d8b417143afa4","đến đây vào buổi chiều thứ 7 ghé quán nước đầu cổng gửi xe mua ly cafe 15k đi tham quan di tích mà có một mình thắp cho các ông 1 nén nhang tưởng nhớ
có điều bất cập là nhà vệ sinh không có nước chỗ sân thì rác thải vứt tùm lum trong khi thùng rác ngay bên cạnh",4
"6ea154afb9406af7fe9d8b417143afa4","vào đây mới biết độc lập tự do mà ta có phải đổi bằng hàng vạn xương máu của cha ông",5
"6ea154afb9406af7fe9d8b417143afa4","mọi người nên tham khảo thời gian mở cửa trước khi đi tham quan vìe mở cửa như giờ làm việc của ubnd 
di tích hay bảo tàng nên bố trí thời gian lệch với giờ hành chính thì người dân ",3
"6ea154afb9406af7fe9d8b417143afa4","di tích lịch sử của tỉnh bình dương nơi giam cầm các chiến sĩ cách mạng nhà tù gắn liền với mốc lịch sử phú lợi căm thù  ngày 30 tháng 11 năm 1958 cai ngục nhà tù đã bỏ thuốc độc vào khẩu phần ăn của tù nhân khiến hàng ngàn tù nhân bị ",5
"6ea154afb9406af7fe9d8b417143afa4","đi tham gia hoạt động ghé qua thấy cảnh chill",4
"6ea154afb9406af7fe9d8b417143afa4","thực sự đây là 1 địa điểm vô cùng ý nghĩa mang di tích lịch sử thiêng liêng với ý chí kiên cường dũng cảm của những người chiến sĩ  ngưoi yêu nước đã kiên cường dũng cảm  và đây cũng là 1 địa điểm đáng để chúng ta đi tham quan  đặc biệt ",5
"6ea154afb9406af7fe9d8b417143afa4","di tích nhà tù phú lợi",5
"6ea154afb9406af7fe9d8b417143afa4","khu di tích lịch sử tại bình dương",3
"6ea154afb9406af7fe9d8b417143afa4","di tích lịch sử vào cổng miễn khí không gian nhiều cây xanh mát mẻ tự do tham quan không có người hướng dẫn thích hợp cho các bạn muốn tìm hiểu lịch sử hoặc gia đình đi tham quan với không khí trong lành có quán nước ở trước cổng",3
"6ea154afb9406af7fe9d8b417143afa4","không gian mat me thoang đang phong trưng bay it hiên vât",3
"6ea154afb9406af7fe9d8b417143afa4","di tích nhà tù lịch lịch sử đi tham quan một vòng mà cảm thấy thương cho các chiến sĩ ngày xưa quá cảm giác tự hào vì được sống trong thời bình yên",5
"6ea154afb9406af7fe9d8b417143afa4","đến đây tham quan để tận mắt chứng kiến sự tàn bạo của bọn thực dân ngày xưa đã tra tấn đồng bào ta bằng những cực hình như thế nào và rồi để biết ơn thế hệ trước đã hy sinh để chúng ta có cuộc sống hoà bình ngày hôm nay hy vọng sẽ có dịp ghé thăm",5
"6ea154afb9406af7fe9d8b417143afa4","nhà tù phú lợi là di tích lịch sử quốc gia ghi dấu tội ác mỹ  diệm và tinh thần đấu tranh kiên cường của tù nhân cách mạng không gian khu di tích yên tĩnh nhiều cây xanh mát mẻ du khách có thể vào tham quan miễn phí tự do tìm hiểu các di tích và phòng trưng bày tư liệu",5
"6ea154afb9406af7fe9d8b417143afa4","không gian thoải mái thoáng mát còn tham quan không có nhiều cái để xem lắm tuy nhiên miễn phí như vậy là quá ổn rồi gần cồng có quán nước giá từ 1520k",5
"6ea154afb9406af7fe9d8b417143afa4","đi 2 năm rồi mà nhớ quá nên nay vào đánh giá hihii",5
"6ea154afb9406af7fe9d8b417143afa4","tôi vừa ghé thăm relics prison phu loi và phải nói rằng nơi này thực sự ấn tượng không gian yên tĩnh nhưng mang lại cảm giác hơi u ám đầy suy ngẫm các hiện vật thông tin lịch sử được giới thiệu khá chi tiết tuy nhiên hơi tiếc là một số khu vực chưa hoàn thiện hẳn nên đến để khám phá một phần lịch sử phong phú này",5
"786343680239b0ffb5ac51ef895bb1af","đồ ăn ngon không thích hợp cho người không ăn được cay không cho lựa chỗ ngồi theo ý thích đồ dùng ăn uống hơi cũ",NULL
"786343680239b0ffb5ac51ef895bb1af","không hiểu nổi sao tại thu tiền gửi xe máy 3 ngàn trong khi ngồi kế bên chiếc xe thà oto thu phí bãi gửi thì mình chấp nhận còn đằng này thu cả xe máy mong quán điều chỉnh sao cho thù hợp vừa lòng khách đến hài lòng khách đi",NULL
"786343680239b0ffb5ac51ef895bb1af","bún bò ngon lẩu bò ngon quán lúc nào cũng đông khách nhưng phục vụ không bị chậm nước chấm mắm nêm siêu cay dành cho người thích thử thách bản thân giá cả phải chăng không gian bình dân bát đũa sạch sẽ",NULL
"786343680239b0ffb5ac51ef895bb1af","quán rất đông phù hợp cho người ăn  thật nhiều mà trả tiền ít một cái lẩu 300k 2 người nam ăn thật khoẻ mới hết chỗ ngồi cho dạng quán rẻ tiền nhà vê sinh cũng thế bên cạnh có bãi xe ô tô đậu thoải mái sức chứa khoảng 300 400 người một lúc",NULL
"786343680239b0ffb5ac51ef895bb1af","bưu cục gần thế này mà không biết nhân viên thân thiện hỗ trợ nhiệt tình tải sẵn app viettel post để dán mã đơn chứ không cần điền thủ công từ ngã tư đức thắng đi thẳng rẽ vào ngõ đầu tiên bên trái một chút là thấy chứ map chỉ sai",NULL
"786343680239b0ffb5ac51ef895bb1af","rất tệ mình đi 3 người kêu cái lẩu 350k quán đem ra lẩu với 3 dĩa bún nhỏ 1 dĩa rau tới lúc tính tiền tính tiền 3 dĩa bún 18k mình hỏi quán mình không gọi bún thêm tại sao lại tính tiền bún quán trả lời 350k là tiền lẩu thôi bún tính tiền riêng ủa cái gì vậy chời",NULL
